prscrbr_npi,prscrbr_last_org_name,prscrbr_first_name,prscrbr_city,prscrbr_state_abrvtn,prscrbr_state_fips,prscrbr_type,prscrbr_type_src,brnd_name,gnrc_name,tot_clms,tot_30day_fills,tot_day_suply,tot_drug_cst,tot_benes,ge65_sprsn_flag,ge65_tot_clms,ge65_tot_30day_fills,ge65_tot_drug_cst,ge65_tot_day_suply,ge65_bene_sprsn_flag,ge65_tot_benes
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Lamotrigine,Lamotrigine,11,11.0,330,104.43,,,0,0.0,0.00,0,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Levothyroxine Sodium,Levothyroxine Sodium,250,686.9,20594,3737.61,69,,237,647.9,3411.47,19424,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Lisinopril,Lisinopril,161,415.5,12463,1168.13,43,,144,387.5,1113.80,11623,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Lisinopril-Hydrochlorothiazide,Lisinopril/Hydrochlorothiazide,11,23.0,690,84.86,,,11,23.0,84.86,690,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Lorazepam,Lorazepam,141,143.0,3811,1360.92,39,,141,143.0,1360.92,3811,,39
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Losartan Potassium,Losartan Potassium,330,972.4,29144,5251.94,94,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Lovastatin,Lovastatin,18,54.0,1620,94.65,,,18,54.0,94.65,1620,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Meclizine Hcl,Meclizine Hcl,26,35.7,815,360.64,14,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Meloxicam,Meloxicam,16,38.0,1140,72.99,,,16,38.0,72.99,1140,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Metformin Hcl,Metformin Hcl,212,563.7,16912,2171.00,58,,190,521.7,1963.60,15652,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Metformin Hcl Er,Metformin Hcl,87,226.7,6770,627.76,23,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Methylphenidate Hcl,Methylphenidate Hcl,12,12.0,360,726.08,,,12,12.0,726.08,360,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Metoprolol Succinate,Metoprolol Succinate,362,979.9,29397,7875.55,99,,348,953.9,7614.34,28617,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Metoprolol Tartrate,Metoprolol Tartrate,94,249.7,7490,798.00,24,,72,211.7,687.71,6350,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Mirtazapine,Mirtazapine,113,195.0,5776,3971.60,28,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Mometasone Furoate,Mometasone Furoate,19,31.0,915,2385.71,,,19,31.0,2385.71,915,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Montelukast Sodium,Montelukast Sodium,41,124.3,3730,563.69,15,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Mupirocin,Mupirocin,25,25.0,313,289.19,,#,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Myrbetriq,Mirabegron,42,72.0,2160,33051.17,14,,42,72.0,33051.17,2160,,14
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Nifedipine Er,Nifedipine,14,38.0,1136,704.28,,,14,38.0,704.28,1136,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Nitrofurantoin Mono-Macro,Nitrofurantoin Monohyd/M-Cryst,38,38.0,210,546.90,29,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Nitroglycerin,Nitroglycerin,13,17.0,363,294.58,11,,13,17.0,294.58,363,,11
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Olmesartan Medoxomil,Olmesartan Medoxomil,16,42.0,1260,162.05,,#,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Omeprazole,Omeprazole,157,470.7,14120,2740.58,46,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Oxycodone-Acetaminophen,Oxycodone Hcl/Acetaminophen,17,17.0,415,162.05,,*,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Ozempic,Semaglutide,60,76.4,2208,70316.86,17,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Pantoprazole Sodium,Pantoprazole Sodium,136,358.0,10740,2241.19,38,,121,337.0,2121.57,10110,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Paxlovid (Eua),Nirmatrelvir/Ritonavir,13,13.0,65,116.00,13,,13,13.0,116.00,65,,13
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Potassium Chloride,Potassium Chloride,17,44.0,1290,436.85,,,17,44.0,436.85,1290,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Pravastatin Sodium,Pravastatin Sodium,122,359.3,10780,3009.18,35,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Prednisone,Prednisone,51,53.0,645,323.54,35,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Quetiapine Fumarate,Quetiapine Fumarate,12,22.0,660,173.90,,*,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Ramipril,Ramipril,26,78.0,2340,177.87,,,26,78.0,177.87,2340,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Repaglinide,Repaglinide,14,34.0,1020,604.24,,*,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Ropinirole Hcl,Ropinirole Hcl,14,28.0,840,556.05,,,14,28.0,556.05,840,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Rosuvastatin Calcium,Rosuvastatin Calcium,221,633.0,18990,4815.54,63,,206,588.0,4400.46,17640,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Sertraline Hcl,Sertraline Hcl,73,199.0,5960,538.39,21,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Simvastatin,Simvastatin,112,302.0,8972,1050.98,29,,100,290.0,956.47,8612,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Spironolactone,Spironolactone,77,159.2,4770,777.79,21,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Sumatriptan Succinate,Sumatriptan Succinate,11,11.0,204,231.51,,*,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Synthroid,Levothyroxine Sodium,21,63.0,1890,929.64,,,21,63.0,929.64,1890,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Tamsulosin Hcl,Tamsulosin Hcl,74,198.0,5940,2038.93,23,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Temazepam,Temazepam,44,44.0,1320,262.56,,,44,44.0,262.56,1320,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Tizanidine Hcl,Tizanidine Hcl,12,12.0,210,79.70,,#,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Torsemide,Torsemide,13,19.0,570,162.74,,,13,19.0,162.74,570,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Toujeo Solostar,"Insulin Glargine,hum.Rec.Anlog",14,14.0,378,5763.38,,,14,14.0,5763.38,378,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Tradjenta,Linagliptin,16,26.0,780,13336.51,,*,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Tramadol Hcl,Tramadol Hcl,83,83.0,1977,466.49,16,,71,71.0,433.56,1617,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Trazodone Hcl,Trazodone Hcl,59,155.2,4655,1336.91,17,,35,105.0,667.63,3150,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Triamterene-Hydrochlorothiazid,Triamterene/Hydrochlorothiazid,12,36.0,1080,164.45,,,12,36.0,164.45,1080,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Trulicity,Dulaglutide,30,36.3,1036,35139.22,,#,,,,,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Valacyclovir,Valacyclovir Hcl,19,29.0,571,585.17,12,#,,,,,#,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Valsartan,Valsartan,25,75.0,2250,939.86,,,25,75.0,939.86,2250,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Warfarin Sodium,Warfarin Sodium,22,66.0,1980,595.70,,,22,66.0,595.70,1980,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Xarelto,Rivaroxaban,17,43.0,1290,22171.74,,,17,43.0,22171.74,1290,*,
1881671444,Atkinson,James,Medford,NJ,34,Internal Medicine,Claim-Specialty,Zolpidem Tartrate,Zolpidem Tartrate,57,57.0,1695,394.12,,,57,57.0,394.12,1695,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Albuterol Sulfate Hfa,Albuterol Sulfate,47,65.7,1655,1384.96,19,,47,65.7,1384.96,1655,,19
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Alendronate Sodium,Alendronate Sodium,36,48.6,1400,226.66,,,36,48.6,226.66,1400,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Allopurinol,Allopurinol,65,141.0,4230,1043.38,13,,65,141.0,1043.38,4230,,13
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Alprazolam,Alprazolam,52,69.0,1925,393.22,18,,52,69.0,393.22,1925,,18
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Amlodipine Besylate,Amlodipine Besylate,272,662.0,19828,2779.48,65,,272,662.0,2779.48,19828,,65
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Amoxicillin-Clavulanate Potass,Amoxicillin/Potassium Clav,22,22.0,233,305.27,17,,22,22.0,305.27,233,,17
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Atenolol,Atenolol,39,79.0,2370,241.17,,,39,79.0,241.17,2370,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Atorvastatin Calcium,Atorvastatin Calcium,314,772.0,23067,3596.92,75,#,,,,,#,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Azithromycin,Azithromycin,53,53.0,263,388.26,45,,53,53.0,388.26,263,,45
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Baclofen,Baclofen,14,16.2,419,248.45,,,14,16.2,248.45,419,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Bisoprolol Fumarate,Bisoprolol Fumarate,18,50.0,1484,919.69,,,18,50.0,919.69,1484,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Breo Ellipta,Fluticasone/Vilanterol,15,20.0,600,8439.08,,,15,20.0,8439.08,600,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Bupropion Xl,Bupropion Hcl,13,33.0,990,202.52,,,13,33.0,202.52,990,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Butalbital-Acetaminophen-Caffe,Butalb/Acetaminophen/Caffeine,11,11.0,173,257.09,,,11,11.0,257.09,173,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Carbidopa-Levodopa,Carbidopa/Levodopa,12,16.0,447,558.52,,,12,16.0,558.52,447,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Carvedilol,Carvedilol,27,79.0,2370,520.24,,,27,79.0,520.24,2370,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Cefadroxil,Cefadroxil,11,11.0,82,80.88,11,,11,11.0,80.88,82,,11
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Cefdinir,Cefdinir,19,19.0,165,400.17,18,,19,19.0,400.17,165,,18
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Citalopram Hbr,Citalopram Hydrobromide,11,33.0,990,121.86,,,11,33.0,121.86,990,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Clopidogrel,Clopidogrel Bisulfate,30,62.0,1810,481.06,,,30,62.0,481.06,1810,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Colchicine,Colchicine,21,22.7,599,697.14,12,,21,22.7,697.14,599,,12
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Diazepam,Diazepam,15,21.0,630,101.46,,,15,21.0,101.46,630,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Diltiazem 24hr Er (Cd),Diltiazem Hcl,19,39.0,1143,528.29,,,19,39.0,528.29,1143,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Donepezil Hcl,Donepezil Hcl,40,48.3,1447,282.97,,,40,48.3,282.97,1447,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Doxycycline Hyclate,Doxycycline Hyclate,15,15.0,139,246.57,14,,15,15.0,246.57,139,,14
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Duloxetine Hcl,Duloxetine Hcl,33,69.0,2058,867.02,,,33,69.0,867.02,2058,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Eliquis,Apixaban,50,84.0,2441,47873.30,16,,50,84.0,47873.30,2441,,16
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Escitalopram Oxalate,Escitalopram Oxalate,37,67.0,1957,293.08,,,37,67.0,293.08,1957,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Esomeprazole Magnesium,Esomeprazole Magnesium,12,34.0,1020,728.51,,,12,34.0,728.51,1020,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Eszopiclone,Eszopiclone,35,59.0,1770,1951.31,12,,35,59.0,1951.31,1770,,12
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Ezetimibe,Ezetimibe,57,143.0,4268,1721.08,16,,57,143.0,1721.08,4268,,16
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Famotidine,Famotidine,72,138.0,4005,1012.65,20,,72,138.0,1012.65,4005,,20
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Farxiga,Dapagliflozin Propanediol,11,19.0,570,11193.57,,,11,19.0,11193.57,570,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Fluoxetine Hcl,Fluoxetine Hcl,15,21.2,635,197.28,,,15,21.2,197.28,635,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Furosemide,Furosemide,57,118.7,3381,364.64,22,,57,118.7,364.64,3381,,22
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Gabapentin,Gabapentin,22,50.5,1515,371.22,,#,,,,,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Hydrochlorothiazide,Hydrochlorothiazide,39,107.3,3220,236.25,11,,39,107.3,236.25,3220,,11
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Ipratropium Bromide,Ipratropium Bromide,27,45.7,1251,1505.27,15,,27,45.7,1505.27,1251,,15
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Irbesartan,Irbesartan,36,86.0,2580,775.82,,,36,86.0,775.82,2580,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Irbesartan-Hydrochlorothiazide,Irbesartan/Hydrochlorothiazide,16,48.0,1440,624.92,,,16,48.0,624.92,1440,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Januvia,Sitagliptin Phosphate,47,77.0,2310,44773.65,,,47,77.0,44773.65,2310,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Jardiance,Empagliflozin,35,49.0,1470,30945.47,,,35,49.0,30945.47,1470,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Ketoconazole,Ketoconazole,28,28.7,662,685.85,21,,28,28.7,685.85,662,,21
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lactulose,Lactulose,20,20.3,488,662.28,,,20,20.3,662.28,488,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lansoprazole,Lansoprazole,14,14.0,418,283.44,,,14,14.0,283.44,418,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lantus Solostar,"Insulin Glargine,hum.Rec.Anlog",11,30.1,883,6494.61,,*,,,,,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Levetiracetam,Levetiracetam,26,46.2,1365,677.35,,,26,46.2,677.35,1365,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Levocetirizine Dihydrochloride,Levocetirizine Dihydrochloride,27,51.0,1530,376.97,,,27,51.0,376.97,1530,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Levothyroxine Sodium,Levothyroxine Sodium,150,327.8,9783,1993.78,33,,150,327.8,1993.78,9783,,33
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Liothyronine Sodium,Liothyronine Sodium,25,42.0,1230,646.08,,,25,42.0,646.08,1230,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lisinopril,Lisinopril,69,183.0,5490,550.94,18,,69,183.0,550.94,5490,,18
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lorazepam,Lorazepam,41,59.0,1596,681.71,21,,41,59.0,681.71,1596,,21
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Losartan Potassium,Losartan Potassium,51,129.3,3841,930.22,16,,51,129.3,930.22,3841,,16
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,11,33.0,990,84.21,,,11,33.0,84.21,990,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Lovastatin,Lovastatin,13,39.0,1170,123.24,,,13,39.0,123.24,1170,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Memantine Hcl,Memantine Hcl,21,35.0,1028,403.79,,,21,35.0,403.79,1028,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Metformin Hcl,Metformin Hcl,67,195.0,5850,906.94,19,#,,,,,#,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Metformin Hcl Er,Metformin Hcl,65,150.0,4500,596.98,17,,65,150.0,596.98,4500,,17
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Metoprolol Succinate,Metoprolol Succinate,82,182.3,5231,1327.77,21,,82,182.3,1327.77,5231,,21
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Midodrine Hcl,Midodrine Hcl,18,30.0,882,1067.32,,,18,30.0,1067.32,882,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Mirtazapine,Mirtazapine,38,62.0,1807,1039.79,13,,38,62.0,1039.79,1807,,13
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Montelukast Sodium,Montelukast Sodium,35,75.0,2220,285.01,,,35,75.0,285.01,2220,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Mupirocin,Mupirocin,32,34.0,651,534.72,25,,32,34.0,534.72,651,,25
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Nateglinide,Nateglinide,56,110.7,3320,7671.93,12,,56,110.7,7671.93,3320,,12
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Nebivolol Hcl,Nebivolol Hcl,47,74.1,2197,2997.47,,,47,74.1,2997.47,2197,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Neomycin-Polymyxin-Hydrocort,Neomycin/Polymyxin B/Hydrocort,15,15.0,214,838.57,,,15,15.0,838.57,214,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Omeprazole,Omeprazole,25,35.0,1028,249.92,,,25,35.0,249.92,1028,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Oxycodone-Acetaminophen,Oxycodone Hcl/Acetaminophen,25,25.0,492,421.88,,,25,25.0,421.88,492,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Ozempic,Semaglutide,76,103.6,3000,101407.96,13,,76,103.6,101407.96,3000,,13
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Pantoprazole Sodium,Pantoprazole Sodium,116,232.0,6945,1586.29,37,,116,232.0,1586.29,6945,,37
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Paroxetine Hcl,Paroxetine Hcl,12,33.9,990,249.52,,,12,33.9,249.52,990,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Paxlovid (Eua),Nirmatrelvir/Ritonavir,61,61.0,305,639.25,56,,61,61.0,639.25,305,,56
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Potassium Chloride,Potassium Chloride,71,108.3,3091,2082.93,19,,71,108.3,2082.93,3091,,19
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Pravastatin Sodium,Pravastatin Sodium,33,75.0,2250,432.83,,,33,75.0,432.83,2250,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Prednisone,Prednisone,66,78.0,1349,421.30,45,,66,78.0,421.30,1349,,45
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Ramipril,Ramipril,23,63.0,1890,277.54,,,23,63.0,277.54,1890,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Rosuvastatin Calcium,Rosuvastatin Calcium,318,836.7,25031,7193.35,87,,318,836.7,7193.35,25031,,87
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Sertraline Hcl,Sertraline Hcl,29,65.0,1950,376.20,,,29,65.0,376.20,1950,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Simvastatin,Simvastatin,20,58.0,1724,106.70,,,20,58.0,106.70,1724,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Spironolactone,Spironolactone,16,26.0,780,146.14,,,16,26.0,146.14,780,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Sulfamethoxazole-Trimethoprim,Sulfamethoxazole/Trimethoprim,15,15.0,187,67.24,13,#,,,,,#,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Synthroid,Levothyroxine Sodium,21,59.0,1770,1361.66,,,21,59.0,1361.66,1770,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Tamsulosin Hcl,Tamsulosin Hcl,50,126.0,3780,1384.37,12,,50,126.0,1384.37,3780,,12
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Telmisartan,Telmisartan,72,188.0,5640,3301.50,20,,72,188.0,3301.50,5640,,20
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Tramadol Hcl,Tramadol Hcl,29,29.0,651,203.90,,,29,29.0,203.90,651,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Trazodone Hcl,Trazodone Hcl,14,16.0,480,52.70,,,14,16.0,52.70,480,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Trulicity,Dulaglutide,53,54.8,1540,55059.23,,#,,,,,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Valsartan,Valsartan,34,84.0,2489,2017.14,,,34,84.0,2017.14,2489,*,
1881675098,Davis,Lawrence,Englewood,NJ,34,Internal Medicine,Claim-Specialty,Venlafaxine Hcl Er,Venlafaxine Hcl,13,37.0,1110,213.40,,,13,37.0,213.40,1110,*,
1881632453,Dimmick,Megan,Toms River,NJ,34,Physician Assistant,Claim-Specialty,Cephalexin,Cephalexin,16,16.0,139,53.36,11,#,,,,,*,
1881632453,Dimmick,Megan,Toms River,NJ,34,Physician Assistant,Claim-Specialty,Ciclopirox,Ciclopirox,25,25.0,750,1514.22,13,#,,,,,#,
1881632453,Dimmick,Megan,Toms River,NJ,34,Physician Assistant,Claim-Specialty,Ciclopirox,Ciclopirox Olamine,13,13.0,390,798.69,,,13,13.0,798.69,390,*,
1881632453,Dimmick,Megan,Toms River,NJ,34,Physician Assistant,Claim-Specialty,Clobetasol Propionate,Clobetasol Propionate,76,106.0,2932,6395.26,39,#,,,,,#,
1881632453,Dimmick,Megan,Toms River,NJ,34,Physician Assistant,Claim-Specialty,Clotrimazole-Betamethasone,Clotrimazole/Betamethasone Dip,47,47.0,978,1343.97,34,#,,,,,#,
